Time(s)	TrafficType	Size(Bytes)	numb_flow
86.158	ftp	536	1
86.1627	ftp	536	1
86.1674	ftp	536	1
86.1722	ftp	536	1
86.1769	ftp	536	1
86.1816	ftp	536	1
86.1832	gaming	152	1
86.188	ftp	536	1
86.1927	ftp	536	1
86.1932	voip	15	2
86.1947	video	130	1
86.1994	ftp	536	1
86.2041	ftp	536	1
86.2061	video	192	1
86.2108	ftp	536	1
86.2156	ftp	536	1
86.2163	video	40	1
86.2173	gaming	74	2
86.2183	video	70	1
86.223	ftp	536	1
86.2278	ftp	536	1
86.2285	voip	40	1
86.2332	ftp	536	1
86.238	ftp	536	1
86.2391	video	95	1
86.24	video	56	1
86.241	video	63	1
86.2457	ftp	536	1
86.2504	ftp	536	1
86.2515	video	79	1
86.2523	video	45	1
86.2538	gaming	144	1
86.2586	ftp	536	1
86.2633	ftp	536	1
86.268	ftp	536	1
86.2688	voip	40	1
86.2696	video	56	1
86.2744	ftp	536	1
86.2791	ftp	536	1
86.2803	gaming	99	2
86.2815	video	93	1
86.2828	video	111	1
86.2875	ftp	536	1
86.2922	ftp	536	1
86.2935	video	107	1
86.2943	voip	40	1
86.2951	video	44	1
86.2962	video	93	1
86.301	ftp	536	1
86.3057	ftp	536	1
86.3065	video	45	1
86.3112	ftp	536	1
86.3159	ftp	536	1
86.3167	voip	40	1
86.3179	video	100	1
86.3187	video	42	1
86.3198	video	89	1
86.3245	ftp	536	1
86.3292	ftp	536	1
86.3301	video	48	1
86.3312	gaming	92	1
86.3359	ftp	536	1
86.3407	ftp	536	1
86.3421	gaming	120	2
86.3428	voip	40	1
86.3475	ftp	536	1
86.3522	ftp	536	1
86.357	ftp	536	1
86.3617	ftp	536	1
86.3622	voip	15	2
86.367	ftp	536	1
86.3717	ftp	536	1
86.3724	voip	40	1
86.3772	ftp	536	1
86.3819	ftp	536	1
86.3866	ftp	536	1
86.388	gaming	118	1
86.3927	ftp	536	1
86.3974	ftp	536	1
86.3982	voip	40	1
86.4003	gaming	210	2
86.405	ftp	536	1
86.4097	ftp	536	1
86.4144	ftp	536	1
86.4192	ftp	536	1
86.4239	ftp	536	1
86.4286	ftp	536	1
86.4293	voip	40	1
86.4341	ftp	536	1
86.4388	ftp	536	1
86.4396	video	51	1
86.4407	video	76	1
86.4414	video	44	1
86.4429	gaming	128	1
86.4476	ftp	536	1
86.4523	ftp	536	1
86.4533	video	65	1
86.454	voip	40	1
86.4553	video	98	1
86.46	ftp	536	1
86.4647	ftp	536	1
86.4657	video	70	1
86.4669	video	99	1
86.4681	video	90	1
86.4728	ftp	536	1
86.4775	ftp	536	1
86.4791	video	140	1
86.4805	gaming	123	2
86.4829	video	250	1
86.4842	video	102	1
86.4889	ftp	536	1
86.4936	ftp	536	1
86.4944	voip	40	1
86.4954	video	81	1
86.5002	ftp	536	1
86.5049	ftp	536	1
86.5096	ftp	536	1
86.5104	video	42	1
86.5151	ftp	536	1
86.5198	ftp	536	1
86.5211	video	108	1
86.5218	voip	40	1
86.5235	video	157	1
86.5253	gaming	168	1
86.5261	video	44	1
86.5308	ftp	536	1
86.5355	ftp	536	1
86.5363	video	46	1
86.5377	video	117	1
86.5383	voip	15	2
86.5402	gaming	188	2
86.5449	ftp	536	1
86.5496	ftp	536	1
86.5504	voip	40	1
86.5528	video	250	1
86.5575	ftp	536	1
86.5623	ftp	536	1
86.5634	video	85	1
86.5681	ftp	536	1
86.5728	ftp	536	1
86.5736	voip	40	1
86.5752	gaming	157	1
86.58	ftp	536	1
86.5847	ftp	536	1
86.5863	gaming	152	2
86.5911	ftp	536	1
86.5958	ftp	536	1
86.5965	voip	40	1
86.6012	ftp	536	1
86.606	ftp	536	1
86.6107	ftp	536	1
86.6154	ftp	536	1
86.6201	ftp	536	1
86.6248	ftp	536	1
86.6296	ftp	536	1
86.6303	voip	40	1
86.635	ftp	536	1
86.6398	ftp	536	1
86.6445	ftp	536	1
86.6492	ftp	536	1
86.6505	gaming	113	1
86.6519	gaming	121	2
86.6527	voip	40	1
86.6574	ftp	536	1
86.6621	ftp	536	1
86.6643	video	217	1
86.6652	video	57	1
86.6699	ftp	536	1
86.6746	ftp	536	1
86.6754	video	41	1
86.6762	video	53	1
86.681	ftp	536	1
86.6857	ftp	536	1
86.6864	voip	40	1
86.6878	video	117	1
86.6925	ftp	536	1
86.6972	ftp	536	1
86.6986	video	122	1
86.6996	video	63	1
86.7043	ftp	536	1
86.709	ftp	536	1
86.7098	video	48	1
86.7114	gaming	135	2
86.7119	voip	15	2
86.713	gaming	87	1
86.7138	voip	40	1
86.7158	video	194	1
86.7205	ftp	536	1
86.7252	ftp	536	1
86.7276	video	250	1
86.7324	ftp	536	1
86.7371	ftp	536	1
86.7381	video	70	1
86.739	video	60	1
86.7397	voip	40	1
86.7445	ftp	536	1
86.7492	ftp	536	1
86.7539	ftp	536	1
86.755	video	83	1
86.7559	video	60	1
86.7568	video	56	1
86.7577	video	60	1
86.7624	ftp	536	1
86.7671	ftp	536	1
86.7679	video	45	1
86.7687	voip	40	1
86.7696	video	59	1
86.7705	video	59	1
86.7721	gaming	142	1
86.7768	ftp	536	1
86.7815	ftp	536	1
86.7826	gaming	86	2
86.7834	video	40	1
86.7881	ftp	536	1
86.7928	ftp	536	1
86.7936	voip	40	1
86.7983	ftp	536	1
86.803	ftp	536	1
86.8077	ftp	536	1
86.8124	ftp	536	1
86.8136	gaming	93	1
86.8144	voip	40	1
86.8191	ftp	536	1
86.8238	ftp	536	1
86.8285	ftp	536	1
86.8332	ftp	536	1
86.8346	gaming	121	2
86.8354	voip	40	1
86.8401	ftp	536	1
86.8448	ftp	536	1
86.8496	ftp	536	1
86.8543	ftp	536	1
86.8555	gaming	99	1
86.8602	ftp	536	1
86.8649	ftp	536	1
86.8697	ftp	536	1
86.8702	voip	15	2
86.871	voip	40	1
86.8757	ftp	536	1
86.8804	ftp	536	1
86.8814	video	64	1
86.8825	video	89	1
86.8837	video	102	1
86.8885	ftp	536	1
86.8932	ftp	536	1
86.8944	video	92	1
86.8963	gaming	190	2
86.901	ftp	536	1
86.9057	ftp	536	1
86.9065	video	46	1
86.9073	voip	40	1
86.909	video	153	1
86.9104	video	132	1
86.9152	ftp	536	1
86.9199	ftp	536	1
86.9246	ftp	536	1
86.9293	ftp	536	1
86.9308	video	127	1
86.9332	video	245	1
86.9344	gaming	107	1
86.9352	voip	40	1
86.9362	video	76	1
86.941	ftp	536	1
86.9457	ftp	536	1
86.9472	video	134	1
86.9485	video	108	1
86.9532	ftp	536	1
86.9579	ftp	536	1
86.9587	video	49	1
86.9612	video	250	1
86.963	video	180	1
86.9638	voip	40	1
86.9685	ftp	536	1
86.9732	ftp	536	1
86.9745	gaming	98	2
86.9754	video	59	1
86.9801	ftp	536	1
86.9848	ftp	536	1
86.9856	video	41	1
86.9903	ftp	536	1
86.995	ftp	536	1
86.9997	ftp	536	1
87.0005	voip	40	1
87.0018	video	118	1
87.0026	video	45	1
87.004	gaming	116	1
87.0087	ftp	536	1
87.0134	ftp	536	1
87.0146	video	95	1
87.0154	voip	40	1
87.0201	ftp	536	1
87.0248	ftp	536	1
87.0263	gaming	128	2
87.031	ftp	536	1
87.0357	ftp	536	1
87.0404	ftp	536	1
87.0452	ftp	536	1
87.0459	voip	40	1
87.0465	voip	15	2
87.0512	ftp	536	1
87.0559	ftp	536	1
87.0579	gaming	195	1
87.0626	ftp	536	1
87.0673	ftp	536	1
87.0681	voip	40	1
87.0728	ftp	536	1
87.0775	ftp	536	1
87.079	gaming	135	2
87.0838	ftp	536	1
87.0885	ftp	536	1
87.0892	voip	40	1
87.094	ftp	536	1
87.0987	ftp	536	1
87.1034	ftp	536	1
87.1081	ftp	536	1
87.1128	ftp	536	1
87.1137	video	59	1
87.1145	video	45	1
87.1192	ftp	536	1
87.124	ftp	536	1
87.125	video	72	1
87.1257	voip	40	1
87.1267	video	69	1
87.1291	gaming	241	1
87.13	video	58	1
87.1347	ftp	536	1
87.1394	ftp	536	1
87.1404	video	67	1
87.1428	video	250	1
87.1475	ftp	536	1
87.1522	ftp	536	1
87.1548	gaming	268	2
87.1562	video	123	1
87.157	voip	40	1
87.1617	ftp	536	1
87.1664	ftp	536	1
87.1674	video	66	1
87.1721	ftp	536	1
87.1768	ftp	536	1
87.1776	video	47	1
87.1787	video	82	1
87.1834	ftp	536	1
87.1882	ftp	536	1
87.1889	voip	40	1
87.1898	video	60	1
87.191	video	98	1
87.1958	ftp	536	1
87.2005	ftp	536	1
87.2021	gaming	148	1
87.203	video	61	1
87.2048	video	166	1
87.2056	video	50	1
87.2074	gaming	167	2
87.2121	ftp	536	1
87.2168	ftp	536	1
87.2176	voip	40	1
87.2184	video	47	1
87.2208	video	250	1
87.2214	voip	15	2
87.2261	ftp	536	1
87.227	video	66	1
87.2281	video	79	1
87.2328	ftp	536	1
87.2376	ftp	536	1
87.2423	ftp	536	1
87.247	ftp	536	1
87.2477	voip	40	1
87.2525	ftp	536	1
87.2572	ftp	536	1
87.2584	gaming	104	1
87.2607	gaming	231	2
87.2615	voip	40	1
87.2662	ftp	536	1
87.2709	ftp	536	1
87.2756	ftp	536	1
87.2804	ftp	536	1
87.2851	ftp	536	1
87.2898	ftp	536	1
87.2906	voip	40	1
87.2953	ftp	536	1
87.3	ftp	536	1
87.3011	gaming	87	1
87.3058	ftp	536	1
87.3106	ftp	536	1
87.3118	gaming	95	2
87.3125	voip	40	1
87.3172	ftp	536	1
87.3219	ftp	536	1
87.3228	video	55	1
87.3275	ftp	536	1
87.3323	ftp	536	1
87.3332	video	66	1
87.3356	video	250	1
87.3404	ftp	536	1
87.3451	ftp	536	1
87.3458	voip	40	1
87.3483	video	250	1
87.3492	video	65	1
87.3502	video	65	1
87.3549	ftp	536	1
87.3596	ftp	536	1
87.3643	ftp	536	1
87.3668	video	250	1
87.3715	ftp	536	1
87.3762	ftp	536	1
87.3773	gaming	86	1
87.3787	video	112	1
87.3794	voip	40	1
87.3818	video	250	1
87.3834	video	147	1
87.3845	video	82	1
87.3868	video	226	1
87.3873	voip	15	2
87.392	ftp	536	1
87.3968	ftp	536	1
87.4015	ftp	536	1
87.4027	gaming	93	2
87.4034	voip	40	1
87.4043	video	52	1
87.406	video	163	1
87.4068	video	47	1
87.4092	video	250	1
87.414	ftp	536	1
87.4187	ftp	536	1
87.4234	ftp	536	1
87.4243	video	55	1
87.425	voip	40	1
87.426	video	74	1
87.427	video	70	1
87.4289	gaming	181	1
87.4298	video	61	1
87.4346	ftp	536	1
87.4393	ftp	536	1
87.444	ftp	536	1
87.4487	ftp	536	1
87.4495	voip	40	1
87.4511	gaming	145	2
87.4558	ftp	536	1
87.4605	ftp	536	1
87.4652	ftp	536	1
87.4699	ftp	536	1
87.4747	ftp	536	1
87.4794	ftp	536	1
87.4801	voip	40	1
87.4849	ftp	536	1
87.4896	ftp	536	1
87.4943	ftp	536	1
87.499	ftp	536	1
87.5037	ftp	536	1
87.5085	ftp	536	1
87.5132	ftp	536	1
87.5139	voip	40	1
87.5186	ftp	536	1
87.5234	ftp	536	1
87.5249	gaming	134	2
87.5263	gaming	119	1
87.531	ftp	536	1
87.5357	ftp	536	1
87.5364	voip	40	1
87.5373	video	56	1
87.542	ftp	536	1
87.5468	ftp	536	1
87.5473	voip	15	2
87.5483	video	64	1
87.553	ftp	536	1
87.5577	ftp	536	1
87.5586	video	53	1
87.5593	voip	40	1
87.5602	video	56	1
87.5649	ftp	536	1
87.5696	ftp	536	1
87.5722	gaming	265	2
87.5736	gaming	121	1
87.5783	ftp	536	1
87.583	ftp	536	1
87.5838	video	40	1
87.5852	video	130	1
87.586	video	45	1
87.5869	video	50	1
87.5916	ftp	536	1
87.5963	ftp	536	1
87.601	ftp	536	1
87.6018	voip	40	1
87.6028	video	77	1
87.6039	video	79	1
87.6047	video	45	1
87.6055	video	43	1
87.6063	video	54	1
87.6071	video	40	1
87.6118	ftp	536	1
87.6165	ftp	536	1
87.6175	video	67	1
87.6222	ftp	536	1
87.6245	gaming	227	2
87.6266	gaming	214	1
87.6274	voip	40	1
87.6281	voip	40	1
87.6292	video	79	1
87.63	video	46	1
87.6324	video	250	1
87.6345	video	205	1
87.6357	video	103	1
87.6404	ftp	536	1
87.6452	ftp	536	1
87.6459	voip	40	1
87.6506	ftp	536	1
87.6554	ftp	536	1
87.6601	ftp	536	1
87.6648	ftp	536	1
87.6695	ftp	536	1
87.6742	ftp	536	1
87.679	ftp	536	1
87.6837	ftp	536	1
87.6884	ftp	536	1
87.6931	ftp	536	1
87.6945	gaming	115	2
87.6952	voip	40	1
87.6974	gaming	215	1
87.7021	ftp	536	1
87.7068	ftp	536	1
87.7074	voip	15	2
87.7121	ftp	536	1
87.7168	ftp	536	1
87.7215	ftp	536	1
87.7223	voip	40	1
87.727	ftp	536	1
87.7317	ftp	536	1
87.7364	ftp	536	1
87.7412	ftp	536	1
87.7459	ftp	536	1
87.7466	voip	40	1
87.7514	ftp	536	1
87.7561	ftp	536	1
87.7574	gaming	107	1
87.7584	video	76	1
87.7602	gaming	168	2
87.7612	video	72	1
87.7625	video	114	1
87.7672	ftp	536	1
87.772	ftp	536	1
87.7741	video	217	1
87.775	video	60	1
87.7758	voip	40	1
87.7767	video	61	1
87.7775	video	40	1
87.7822	ftp	536	1
87.7869	ftp	536	1
87.7893	video	250	1
87.7918	video	250	1
87.7928	video	80	1
87.7936	voip	40	1
87.7952	gaming	145	1
87.7966	gaming	123	2
87.8013	ftp	536	1
87.806	ftp	536	1
87.8085	video	250	1
87.8092	video	42	1
87.8101	video	54	1
87.8109	video	41	1
87.8118	video	61	1
87.8125	voip	40	1
87.8135	video	60	1
87.8144	video	63	1
87.8191	ftp	536	1
87.8238	ftp	536	1
87.8246	voip	40	1
87.8265	gaming	184	1
87.8281	video	153	1
87.8329	ftp	536	1
87.8376	ftp	536	1
87.8381	voip	15	2
87.8389	video	42	1
87.8397	video	43	1
87.8409	gaming	95	2
87.8416	voip	40	1
87.8463	ftp	536	1
87.8511	ftp	536	1
87.8558	ftp	536	1
87.8605	ftp	536	1
87.8652	ftp	536	1
87.8699	ftp	536	1
87.8747	ftp	536	1
87.8758	gaming	92	1
87.8806	ftp	536	1
87.8853	ftp	536	1
87.886	voip	40	1
87.8907	ftp	536	1
87.8955	ftp	536	1
87.9002	ftp	536	1
87.9049	ftp	536	1
87.9096	ftp	536	1
87.9143	ftp	536	1
87.9191	ftp	536	1
87.93	gaming	128	2
87.9402	voip	40	1
87.9607	gaming	151	1
87.9614	voip	40	1
87.9766	video	69	1
87.987	video	70	1
87.9989	video	250	1
87.9996	voip	40	1
88.0009	gaming	103	2
88.0074	gaming	172	1
88.0083	video	53	1
88.0138	video	42	1
88.0152	video	132	1
88.016	voip	40	1
88.0262	voip	40	2
88.0271	video	61	1
88.0279	video	47	1
88.029	video	80	1
88.0303	video	105	1
88.0312	video	66	1
88.0328	gaming	146	2
88.0336	video	40	1
88.0344	video	44	1
88.0363	video	190	1
88.0371	video	46	1
88.0379	voip	40	1
88.0386	voip	40	1
88.0394	video	42	1
88.041	video	150	1
88.0422	video	94	1
88.0429	voip	40	2
88.0531	voip	40	2
88.0544	gaming	105	1
88.0556	video	94	1
88.0563	voip	40	1
88.0572	video	49	1
88.0819	gaming	83	2
88.0826	voip	40	2
88.1117	voip	40	1
88.136	voip	40	2
88.1371	gaming	75	1
88.152	voip	40	1
88.1622	voip	40	2
88.1724	voip	40	1
88.183	gaming	89	2
88.1889	video	94	1
88.1896	video	43	1
88.1904	video	44	1
88.1914	video	71	1
88.1922	voip	40	2
88.1929	voip	40	1
88.1944	gaming	136	1
88.1954	video	64	1
88.197	video	148	1
88.1978	video	48	1
88.1986	video	40	1
88.1996	video	70	1
88.201	video	127	1
88.2027	gaming	160	2
88.2035	voip	40	2
88.2059	video	250	1
88.2083	video	250	1
88.2096	video	98	1
88.2104	video	47	1
88.2112	video	54	1
88.212	voip	40	2
88.2127	voip	40	2
88.2135	voip	40	1
88.2142	voip	40	1
88.215	voip	40	1
88.2163	gaming	106	1
88.2265	voip	40	2
88.2319	voip	40	1
88.2334	gaming	135	2
88.2359	video	250	1
88.2371	video	94	1
88.2388	video	161	1
88.249	voip	40	2
88.2499	video	58	1
88.2508	video	62	1
88.2563	voip	40	1
88.294	ftp	32696	1
88.2987	ftp	536	1
88.3035	ftp	536	1
88.3082	ftp	536	1
88.3129	ftp	536	1
88.3176	ftp	536	1
88.3223	ftp	536	1
88.3231	voip	40	2
88.3278	ftp	536	1
88.3297	gaming	185	1
88.3312	gaming	126	2
88.3319	voip	40	1
88.3366	ftp	536	1
88.3414	ftp	536	1
88.3461	ftp	536	1
88.3508	ftp	536	1
88.3555	ftp	536	1
88.3563	voip	40	2
88.361	ftp	536	1
88.362	video	68	1
88.3627	voip	40	1
88.3674	ftp	536	1
88.3685	video	84	1
88.3733	ftp	536	1
88.3743	video	77	1
88.3757	video	122	1
88.3765	video	43	1
88.3777	video	92	1
88.3788	video	85	1
88.3797	video	58	1
88.3805	video	47	1
88.3812	voip	40	2
88.382	voip	40	2
88.3827	voip	40	1
88.3835	voip	40	1
88.3852	gaming	159	1
88.3867	gaming	135	2
88.3914	ftp	536	1
88.3922	video	40	1
88.3931	video	61	1
88.394	video	54	1
88.3951	video	91	1
88.3959	video	43	1
88.3968	video	53	1
88.3975	voip	40	2
88.3983	voip	40	1
88.399	voip	40	2
88.4003	gaming	112	1
88.4018	gaming	126	2
88.4025	voip	40	1
88.4072	ftp	536	1
88.412	ftp	536	1
88.4167	ftp	536	1
88.4191	video	250	1
88.4216	video	250	1
88.4225	video	66	1
88.4234	video	53	1
88.4258	video	250	1
88.4305	ftp	536	1
88.4352	ftp	536	1
88.436	voip	40	2
88.4407	ftp	536	1
88.4454	ftp	536	1
88.4502	ftp	536	1
88.4549	ftp	536	1
88.4596	ftp	536	1
88.4643	ftp	536	1
88.469	ftp	536	1
88.4698	voip	40	1
88.4745	ftp	536	1
88.4753	voip	40	2
88.48	ftp	536	1
88.4807	voip	40	1
88.482	gaming	102	2
88.4833	gaming	112	1
88.488	ftp	536	1
88.4888	voip	40	2
88.4935	ftp	536	1
88.4982	ftp	536	1
88.499	voip	40	1
88.5037	ftp	536	1
88.5084	ftp	536	1
88.5131	ftp	536	1
88.5139	voip	40	2
88.5186	ftp	536	1
88.5233	ftp	536	1
88.5242	video	55	1
88.5258	gaming	143	1
88.5265	voip	40	1
88.5312	ftp	536	1
88.5322	video	61	1
88.5369	ftp	536	1
88.5379	video	79	1
88.5387	video	42	1
88.5434	ftp	536	1
88.5482	ftp	536	1
88.5506	video	250	1
88.5513	voip	40	2
88.5521	video	47	1
88.5569	ftp	536	1
88.5616	ftp	536	1
88.5663	ftp	536	1
88.5672	video	57	1
88.568	video	50	1
88.5688	voip	40	1
88.5698	gaming	69	2
88.5745	ftp	536	1
88.5792	ftp	536	1
88.5801	video	61	1
88.5848	ftp	536	1
88.5856	voip	40	2
88.5903	ftp	536	1
88.5923	video	200	1
88.594	video	155	1
88.5987	ftp	536	1
88.6035	ftp	536	1
88.6082	ftp	536	1
88.6089	voip	40	1
88.6105	gaming	147	1
88.6113	voip	40	2
88.6132	video	188	1
88.614	video	49	1
88.6152	gaming	89	2
88.617	video	166	1
88.6189	video	194	1
88.6199	video	65	1
88.6219	video	200	1
88.6229	video	63	1
88.6276	ftp	536	1
88.6323	ftp	536	1
88.637	ftp	536	1
88.6378	voip	40	1
88.6385	voip	40	2
88.6432	ftp	536	1
88.648	ftp	536	1
88.6488	video	56	1
88.6498	video	66	1
88.6506	voip	40	1
88.6553	ftp	536	1
88.66	ftp	536	1
88.6647	ftp	536	1
88.6667	gaming	197	1
88.6675	voip	40	2
88.6722	ftp	536	1
88.6769	ftp	536	1
88.6777	voip	40	1
88.6792	gaming	139	2
88.6839	ftp	536	1
88.6886	ftp	536	1
88.6894	voip	40	2
88.6941	ftp	536	1
88.6988	ftp	536	1
88.6996	voip	40	1
88.7043	ftp	536	1
88.709	ftp	536	1
88.7138	ftp	536	1
88.7145	voip	40	2
88.7192	ftp	536	1
88.7239	ftp	536	1
88.7247	voip	40	1
88.7294	ftp	536	1
88.7341	ftp	536	1
88.7359	gaming	164	1
88.7406	ftp	536	1
88.7453	ftp	536	1
88.7469	gaming	145	2
88.7477	voip	40	2
88.7485	video	56	1
88.7533	ftp	536	1
88.758	ftp	536	1
88.7587	voip	40	1
88.7595	video	44	1
88.7603	video	44	1
88.765	ftp	536	1
88.7697	ftp	536	1
88.7705	video	46	1
88.773	video	250	1
88.7737	voip	40	2
88.7784	ftp	536	1
88.7832	ftp	536	1
88.7839	voip	40	1
88.786	video	207	1
88.7907	ftp	536	1
88.7954	ftp	536	1
88.7963	video	58	1
88.798	video	157	1
88.7988	video	48	1
88.8008	video	196	1
88.8017	video	56	1
88.8025	voip	40	2
88.8072	ftp	536	1
88.8119	ftp	536	1
88.8127	video	40	1
88.8136	video	63	1
88.8145	video	62	1
88.8151	voip	15	1
88.8162	gaming	91	1
88.821	ftp	536	1
88.8257	ftp	536	1
88.8304	ftp	536	1
88.8324	video	192	1
88.8332	video	43	1
88.8351	video	191	1
88.8359	video	49	1
88.8373	gaming	117	2
88.8381	voip	40	2
88.8428	ftp	536	1
88.8475	ftp	536	1
88.8522	ftp	536	1
88.8531	video	51	1
88.8538	video	42	1
88.8585	ftp	536	1
88.8633	ftp	536	1
88.864	voip	40	2
88.8687	ftp	536	1
88.8735	ftp	536	1
88.8782	ftp	536	1
88.8799	gaming	164	2
88.8846	ftp	536	1
88.8894	ftp	536	1
88.8901	voip	40	2
88.8914	gaming	107	1
88.8961	ftp	536	1
88.9008	ftp	536	1
88.9016	voip	40	2
88.9063	ftp	536	1
88.911	ftp	536	1
88.9158	ftp	536	1
88.9205	ftp	536	1
88.9252	ftp	536	1
88.9299	ftp	536	1
88.9307	voip	40	2
88.932	gaming	109	2
88.9328	video	51	1
88.9375	ftp	536	1
88.9422	ftp	536	1
88.9447	video	250	1
88.9471	video	250	1
88.9485	gaming	125	1
88.9494	video	53	1
88.9541	ftp	536	1
88.9588	ftp	536	1
88.9636	ftp	536	1
88.9644	video	57	1
88.9652	voip	40	2
88.9664	video	93	1
88.9711	ftp	536	1
88.9758	ftp	536	1
88.9764	voip	15	1
88.9811	ftp	536	1
88.9858	ftp	536	1
88.9869	video	78	1
88.9877	video	55	1
88.9925	ftp	536	1
88.9972	ftp	536	1
88.9979	voip	40	2
88.9988	video	52	1
89.0002	video	125	1
89.0049	ftp	536	1
89.0096	ftp	536	1
89.0111	gaming	129	2
89.0126	video	138	1
89.0174	ftp	536	1
89.0221	ftp	536	1
89.0231	gaming	77	1
89.0248	video	159	1
89.0256	voip	40	2
89.0264	video	52	1
89.0312	ftp	536	1
89.0359	ftp	536	1
89.0367	video	45	1
89.0375	video	51	1
89.0422	ftp	536	1
89.047	ftp	536	1
89.049	video	204	1
89.0514	video	250	1
89.0522	voip	40	2
89.0535	video	108	1
89.0582	ftp	536	1
89.0629	ftp	536	1
89.0643	gaming	120	2
89.0651	video	47	1
89.0699	ftp	536	1
89.0746	ftp	536	1
89.0758	video	94	1
89.0765	voip	40	2
89.078	gaming	128	1
89.0827	ftp	536	1
89.0874	ftp	536	1
89.0921	ftp	536	1
89.0968	ftp	536	1
89.1016	ftp	536	1
89.1023	voip	40	2
89.1041	gaming	169	2
89.1088	ftp	536	1
89.1135	ftp	536	1
89.1183	ftp	536	1
89.123	ftp	536	1
89.1237	voip	40	2
89.1254	gaming	150	1
89.1301	ftp	536	1
89.1348	ftp	536	1
89.1354	voip	15	1
89.1401	ftp	536	1
89.1448	ftp	536	1
89.1456	voip	40	2
89.1503	ftp	536	1
89.155	ftp	536	1
89.1569	gaming	190	2
89.1617	ftp	536	1
89.1664	ftp	536	1
89.1673	video	61	1
89.1682	video	52	1
89.1729	ftp	536	1
89.1776	ftp	536	1
89.1823	ftp	536	1
89.1837	video	116	1
89.1844	voip	40	2
89.1852	video	43	1
89.186	video	50	1
89.1908	ftp	536	1
89.1955	ftp	536	1
89.1964	video	67	1
89.1979	gaming	125	1
89.1988	video	61	1
89.2035	ftp	536	1
89.2082	ftp	536	1
89.2105	video	226	1
89.2129	video	250	1
89.2176	ftp	536	1
89.2223	ftp	536	1
89.2231	voip	40	2
89.2242	video	86	1
89.2262	video	193	1
89.2284	gaming	216	2
89.2331	ftp	536	1
89.2378	ftp	536	1
89.2386	video	45	1
89.2394	video	46	1
89.2401	voip	40	2
89.2449	ftp	536	1
89.2496	ftp	536	1
89.2503	video	41	1
89.2528	video	250	1
89.2575	ftp	536	1
89.2622	ftp	536	1
89.264	video	167	1
89.2664	video	250	1
89.2711	ftp	536	1
89.2758	ftp	536	1
89.2766	voip	40	2
89.279	video	250	1
89.2802	gaming	88	2
89.2814	gaming	95	1
89.2823	video	65	1
89.2835	video	98	1
89.2882	ftp	536	1
89.293	ftp	536	1
89.2977	ftp	536	1
89.3024	ftp	536	1
89.3032	voip	40	2
89.3079	ftp	536	1
89.3126	ftp	536	1
89.3173	ftp	536	1
89.3179	voip	15	1
89.3226	ftp	536	1
89.3273	ftp	536	1
89.3281	voip	40	2
89.3293	gaming	102	2
89.334	ftp	536	1
89.3388	ftp	536	1
89.3402	gaming	132	1
89.345	ftp	536	1
89.3497	ftp	536	1
89.3504	voip	40	2
89.3552	ftp	536	1
89.3599	ftp	536	1
89.3646	ftp	536	1
89.3693	ftp	536	1
89.3701	voip	40	2
89.3748	ftp	536	1
89.3795	ftp	536	1
89.3816	video	208	1
89.3826	gaming	71	1
89.3873	ftp	536	1
89.392	ftp	536	1
89.394	gaming	190	2
89.3964	video	250	1
89.3972	voip	40	2
89.4019	ftp	536	1
89.4066	ftp	536	1
89.4113	ftp	536	1
89.4134	video	204	1
89.4142	video	48	1
89.4189	ftp	536	1
89.4237	ftp	536	1
89.4244	video	43	1
89.4254	video	68	1
89.4301	ftp	536	1
89.4348	ftp	536	1
89.4356	voip	40	2
89.4364	video	41	1
89.4411	ftp	536	1
89.4458	ftp	536	1
89.4467	video	57	1
89.4483	gaming	147	1
89.453	ftp	536	1
89.4577	ftp	536	1
89.4592	gaming	126	2
89.46	video	48	1
89.4607	voip	40	2
89.4655	ftp	536	1
89.4702	ftp	536	1
89.4716	video	124	1
89.4763	ftp	536	1
89.481	ftp	536	1
89.4827	video	154	1
89.4836	video	58	1
89.4844	video	47	1
89.485	voip	15	1
89.4863	video	114	1
89.491	ftp	536	1
89.4958	ftp	536	1
89.4965	voip	40	2
89.4974	video	58	1
89.4987	gaming	109	1
89.5034	ftp	536	1
89.5081	ftp	536	1
89.5097	gaming	146	2
89.5109	video	96	1
89.5134	video	249	1
89.5141	voip	40	2
89.5149	video	49	1
89.5197	ftp	536	1
89.5205	video	48	1
89.5252	ftp	536	1
89.5299	ftp	536	1
89.5346	ftp	536	1
89.5356	video	69	1
89.5364	voip	40	2
89.5411	ftp	536	1
89.5458	ftp	536	1
89.5505	ftp	536	1
89.5553	ftp	536	1
89.56	ftp	536	1
89.561	gaming	74	1
89.5624	gaming	115	2
89.5631	voip	40	2
89.5678	ftp	536	1
89.5725	ftp	536	1
89.5773	ftp	536	1
89.582	ftp	536	1
89.5827	voip	40	2
89.5875	ftp	536	1
89.5922	ftp	536	1
89.5969	ftp	536	1
89.6016	ftp	536	1
89.6032	gaming	142	1
89.6079	ftp	536	1
89.6126	ftp	536	1
89.6144	gaming	165	2
89.6151	voip	40	2
89.6198	ftp	536	1
89.6246	ftp	536	1
89.6253	video	40	1
89.63	ftp	536	1
89.6348	ftp	536	1
89.6357	video	58	1
89.6364	voip	40	1
89.6372	voip	40	2
89.6419	ftp	536	1
89.6466	ftp	536	1
89.6475	video	53	1
