Time(s)	TrafficType	Size(Bytes)
182.794	video	250	
182.796	video	48	
182.8	video	86	
182.802	video	43	
182.806	video	42	
182.81	video	53	
182.815	video	250	
182.818	voip	40	
182.826	video	44	
182.829	gaming	130	
182.838	video	58	
182.844	voip	40	
182.846	video	213	
182.848	video	46	
182.853	video	50	
182.866	video	48	
182.87	voip	40	
182.871	video	102	
182.876	video	44	
182.886	video	250	
182.888	video	82	
182.89	gaming	113	
182.896	voip	40	
182.922	voip	40	
182.949	voip	40	
182.954	gaming	286	
182.975	voip	40	
182.988	video	42	
182.992	video	78	
182.996	video	50	
183.001	video	250	
183.002	voip	40	
183.003	gaming	139	
183.012	video	46	
183.016	video	70	
183.023	video	45	
183.027	voip	40	
183.035	video	58	
183.042	video	47	
183.05	video	49	
183.053	gaming	267	
183.054	video	58	
183.055	voip	40	
183.057	video	52	
183.061	video	64	
183.071	video	44	
183.077	video	70	
183.08	voip	40	
183.084	video	47	
183.086	video	49	
183.091	video	131	
183.098	video	250	
183.103	gaming	83	
183.105	video	186	
183.106	voip	40	
183.132	voip	40	
183.159	voip	40	
183.166	gaming	111	
183.185	voip	40	
183.204	video	43	
183.207	video	43	
183.211	voip	40	
183.22	video	47	
183.222	gaming	227	
183.233	video	166	
183.237	voip	40	
183.24	video	250	
183.252	video	184	
183.254	video	46	
183.258	video	109	
183.261	video	45	
183.263	voip	40	
183.274	video	129	
183.28	gaming	352	
183.286	video	77	
183.29	voip	40	
183.297	video	61	
183.3	video	71	
183.304	video	58	
183.309	video	44	
183.316	voip	40	
183.321	video	44	
183.324	video	64	
183.327	video	47	
183.329	video	46	
183.333	gaming	72	
183.334	video	42	
183.342	voip	40	
183.368	voip	40	
183.389	gaming	194	
183.395	voip	40	
183.421	voip	40	
183.433	video	75	
183.436	video	80	
183.447	voip	40	
183.449	gaming	176	
183.451	video	250	
183.46	video	42	
183.463	video	44	
183.468	video	83	
183.473	voip	40	
183.48	video	83	
183.483	video	77	
183.491	video	44	
183.5	voip	40	
183.505	video	186	
183.515	gaming	156	
183.516	video	45	
183.519	video	40	
183.522	video	95	
183.525	video	51	
183.526	voip	40	
183.527	video	41	
183.531	video	104	
183.534	video	74	
183.542	video	241	
183.551	video	51	
183.552	voip	40	
183.555	video	55	
183.563	gaming	171	
183.578	voip	40	
183.604	voip	40	
183.628	gaming	135	
183.631	voip	40	
183.655	video	50	
183.657	voip	40	
183.661	video	50	
183.674	video	81	
183.68	gaming	96	
183.681	video	81	
183.683	voip	40	
183.684	video	55	
183.69	video	44	
183.695	video	84	
183.708	video	77	
183.709	voip	40	
183.715	video	40	
183.722	video	194	
183.73	video	41	
183.733	video	79	
183.736	voip	40	
183.737	video	70	
183.738	gaming	72	
183.739	video	42	
183.742	video	61	
183.745	video	93	
183.756	video	132	
183.76	video	182	
183.762	voip	15	
183.764	video	74	
183.771	video	46	
183.79	gaming	102	
183.838	gaming	118	
183.871	video	58	
183.877	video	83	
183.885	gaming	72	
183.889	video	42	
183.899	video	68	
183.911	video	40	
183.916	video	99	
183.922	voip	15	
183.928	video	47	
183.937	video	65	
183.938	gaming	85	
183.942	video	40	
183.951	video	83	
183.955	video	50	
183.958	video	66	
183.967	video	250	
183.972	video	56	
183.977	video	232	
183.981	video	60	
183.988	video	122	
183.99	video	102	
183.994	gaming	116	
184.003	video	219	
184.005	video	84	
184.047	gaming	229	
184.082	voip	15	
184.105	video	74	
184.115	gaming	202	
184.117	video	250	
184.118	video	79	
184.123	video	56	
184.128	video	250	
184.129	video	52	
184.143	video	250	
184.146	video	99	
184.148	video	55	
184.153	video	81	
184.157	video	55	
184.162	video	110	
184.164	gaming	144	
184.174	video	49	
184.177	video	53	
184.19	video	250	
184.191	video	50	
184.194	video	54	
184.2	video	122	
184.206	video	54	
184.211	video	250	
184.231	gaming	162	
184.242	voip	15	
184.284	gaming	152	
184.309	video	61	
184.322	video	142	
184.327	video	50	
184.333	video	250	
184.34	gaming	122	
184.344	video	46	
184.347	video	122	
184.35	video	103	
184.359	video	62	
184.373	video	222	
184.376	video	203	
184.379	video	41	
184.39	video	145	
184.394	video	250	
184.4	video	52	
184.402	voip	40	
184.406	video	61	
184.407	gaming	172	
184.417	video	82	
184.42	video	45	
184.423	video	76	
184.427	video	52	
184.428	voip	40	
184.435	video	101	
184.454	voip	40	
184.465	gaming	226	
184.481	voip	40	
184.507	voip	40	
184.524	gaming	184	
184.533	voip	40	
184.535	video	47	
184.547	video	57	
184.559	voip	40	
184.56	video	46	
184.57	video	45	
184.582	video	43	
184.586	video	250	
184.587	voip	40	
184.589	gaming	104	
184.596	video	73	
184.6	video	54	
184.611	video	65	
184.612	voip	40	
184.614	video	80	
184.618	video	54	
184.622	video	43	
184.636	video	242	
184.638	voip	40	
184.64	video	139	
184.643	video	53	
184.648	video	42	
184.649	gaming	114	
184.654	video	250	
184.658	video	120	
184.662	video	201	
184.665	video	250	
184.666	voip	40	
184.69	voip	40	
184.705	gaming	214	
184.717	voip	40	
184.743	voip	40	
184.76	gaming	106	
184.764	video	47	
184.767	video	53	
184.769	voip	40	
184.772	video	250	
184.774	video	85	
184.785	video	49	
184.789	video	223	
184.794	video	90	
184.795	voip	40	
184.806	video	64	
184.819	gaming	159	
184.821	video	250	
184.822	voip	40	
184.823	video	44	
184.834	video	60	
184.841	video	129	
184.848	video	44	
184.848	voip	40	
184.853	video	250	
184.857	video	68	
184.861	video	59	
184.865	video	43	
184.867	video	49	
184.873	video	116	
184.874	voip	40	
184.876	video	55	
184.878	gaming	123	
184.9	voip	40	
184.926	voip	40	
184.94	gaming	131	
184.953	voip	40	
184.977	video	125	
184.979	voip	40	
184.981	video	141	
184.984	video	163	
184.99	video	44	
184.993	video	51	
184.997	gaming	161	
184.999	video	54	
185.002	video	75	
185.004	video	68	
185.005	voip	40	
185.008	video	139	
185.018	video	69	
185.021	video	124	
185.024	video	54	
185.027	video	43	
185.031	voip	40	
185.038	video	77	
185.051	video	74	
185.054	gaming	114	
185.058	voip	40	
185.059	video	58	
185.064	video	250	
185.068	video	44	
185.072	video	72	
185.079	video	250	
185.084	voip	40	
185.11	voip	40	
185.117	gaming	79	
185.136	voip	40	
185.162	voip	40	
185.177	video	56	
185.179	gaming	130	
185.181	video	40	
185.186	video	118	
185.189	voip	40	
185.195	video	172	
185.198	video	40	
185.203	video	54	
185.215	voip	40	
185.216	video	40	
185.218	video	107	
185.23	video	44	
185.232	gaming	160	
185.239	video	250	
185.241	voip	40	
185.25	video	73	
185.253	video	81	
185.258	video	40	
185.261	video	42	
185.267	voip	40	
185.274	video	99	
185.279	video	46	
185.283	video	150	
185.287	video	80	
185.292	video	56	
185.294	voip	40	
185.304	video	41	
185.312	gaming	164	
185.32	voip	40	
185.346	voip	40	
185.36	gaming	198	
185.372	voip	40	
185.399	voip	40	
185.404	video	40	
185.413	gaming	178	
185.417	video	50	
185.425	voip	40	
185.43	video	89	
185.442	video	42	
185.451	voip	40	
185.455	video	85	
185.461	video	50	
185.465	gaming	88	
185.472	video	218	
185.474	video	53	
185.477	video	49	
185.477	voip	40	
185.489	video	98	
185.494	video	40	
185.498	video	80	
185.501	video	98	
185.503	voip	40	
185.513	video	45	
185.526	video	49	
185.53	voip	40	
185.534	gaming	90	
185.535	video	98	
185.543	video	49	
185.549	video	43	
185.556	voip	40	
185.562	video	54	
185.565	video	90	
185.582	voip	40	
185.588	gaming	178	
185.608	voip	40	
185.635	voip	40	
185.646	gaming	166	
185.661	voip	40	
185.666	video	153	
185.67	video	198	
185.674	video	184	
185.676	video	57	
185.682	video	149	
185.687	voip	40	
185.692	video	250	
185.695	video	250	
185.7	video	189	
185.704	gaming	152	
185.707	video	115	
185.711	video	250	
185.713	voip	40	
185.716	video	250	
185.72	video	87	
185.733	video	57	
185.736	video	76	
185.74	voip	40	
185.74	video	42	
185.747	video	48	
185.752	video	87	
185.755	video	120	
185.757	gaming	134	
185.765	video	51	
185.766	voip	40	
185.769	video	250	
185.792	voip	40	
185.818	voip	40	
185.828	gaming	224	
185.844	voip	40	
185.868	video	42	
185.871	voip	40	
185.882	video	250	
185.884	video	112	
185.888	gaming	124	
185.889	video	63	
185.891	video	62	
185.894	video	64	
185.897	voip	40	
185.898	video	40	
185.9	video	97	
185.904	video	67	
185.916	video	54	
185.919	video	56	
185.923	voip	40	
185.927	video	72	
185.931	video	45	
185.935	video	250	
185.942	video	46	
185.944	gaming	139	
185.95	video	91	
185.95	voip	40	
185.962	video	69	
185.965	video	64	
185.976	voip	40	
185.977	video	49	
185.985	video	47	
185.993	gaming	112	
186.002	voip	40	
186.028	voip	40	
186.054	voip	40	
186.067	gaming	154	
186.081	voip	40	
186.086	video	146	
186.087	video	44	
186.093	video	115	
186.107	video	250	
186.108	voip	40	
186.111	video	50	
186.115	video	50	
186.117	gaming	124	
186.126	video	250	
186.128	video	68	
186.132	video	91	
186.133	voip	40	
186.135	video	43	
186.138	video	66	
186.14	video	48	
186.144	video	63	
186.156	video	61	
186.159	voip	40	
186.162	video	104	
186.166	video	64	
186.173	video	93	
186.175	gaming	126	
186.176	video	72	
186.179	video	50	
186.184	video	90	
186.185	voip	40	
186.212	voip	40	
186.237	gaming	108	
186.238	voip	40	
186.264	voip	40	
186.284	video	44	
186.29	gaming	151	
186.291	voip	40	
186.294	video	250	
186.295	video	55	
186.296	video	83	
186.308	video	141	
186.311	video	77	
186.315	video	48	
186.317	voip	40	
186.318	video	66	
186.325	video	44	
186.332	video	58	
186.336	video	250	
186.343	gaming	172	
186.343	voip	40	
186.344	video	47	
186.349	video	54	
186.352	video	56	
186.365	video	57	
186.368	video	75	
186.369	voip	40	
186.382	video	250	
186.385	video	156	
186.388	video	95	
186.393	video	43	
186.395	voip	40	
186.401	gaming	113	
186.421	voip	40	
186.448	voip	40	
186.458	gaming	101	
186.474	voip	40	
186.493	video	112	
186.496	video	76	
186.5	video	149	
186.501	voip	40	
186.507	video	46	
186.515	gaming	140	
186.518	video	52	
186.52	video	45	
186.525	video	101	
186.526	voip	40	
186.537	video	42	
186.542	video	115	
186.552	video	250	
186.553	voip	40	
186.553	video	41	
186.563	video	42	
186.568	video	250	
186.573	gaming	157	
186.574	video	122	
186.576	video	57	
186.579	voip	40	
186.581	video	58	
186.594	video	51	
186.604	video	48	
186.605	voip	40	
186.61	video	76	
186.615	video	244	
186.631	voip	40	
186.643	gaming	74	
186.658	voip	40	
186.684	voip	40	
186.691	gaming	143	
186.71	voip	40	
186.714	video	98	
186.722	video	43	
186.734	video	54	
186.736	voip	40	
186.74	video	56	
186.75	gaming	188	
186.753	video	84	
186.762	voip	40	
186.765	video	43	
186.772	video	199	
186.774	video	58	
186.777	video	88	
186.787	video	247	
186.788	video	48	
186.789	voip	40	
186.794	video	58	
186.801	video	69	
186.808	gaming	175	
186.809	video	88	
186.813	video	69	
186.815	voip	40	
186.818	video	104	
186.822	video	215	
186.825	video	116	
186.834	video	161	
186.836	video	58	
186.841	voip	40	
186.858	gaming	263	
186.867	voip	40	
186.894	voip	40	
186.9	gaming	110	
186.92	voip	40	
186.936	video	44	
186.94	video	40	
186.942	video	56	
186.946	voip	40	
186.947	video	81	
186.952	video	70	
186.955	video	91	
186.958	gaming	142	
186.959	video	41	
186.963	video	60	
186.97	video	197	
186.972	video	63	
186.973	voip	40	
186.981	video	98	
186.988	video	62	
186.999	voip	40	
187.001	video	53	
187.007	video	145	
187.011	video	80	
187.014	video	50	
187.017	gaming	134	
187.019	video	106	
187.025	voip	40	
187.028	video	56	
187.041	video	82	
187.045	video	44	
187.051	voip	40	
187.077	voip	15	
187.079	gaming	134	
187.139	gaming	221	
187.147	video	250	
187.157	video	42	
187.17	video	74	
187.173	video	57	
187.185	video	86	
187.188	video	62	
187.195	video	81	
187.198	video	50	
187.201	gaming	176	
187.202	video	66	
187.205	video	97	
187.208	video	61	
187.211	video	41	
187.216	video	40	
187.223	video	61	
187.231	video	89	
187.237	voip	15	
187.244	video	250	
187.247	video	40	
187.253	gaming	164	
187.254	video	41	
187.26	video	48	
187.263	video	96	
187.316	gaming	146	
187.365	video	250	
187.376	video	123	
187.38	gaming	140	
187.383	video	250	
187.388	video	130	
187.392	video	250	
187.397	voip	15	
187.4	video	54	
187.413	video	250	
187.415	video	78	
187.418	video	58	
187.425	video	96	
187.428	video	73	
187.432	gaming	139	
187.436	video	203	
187.438	video	86	
187.447	video	52	
187.451	video	43	
187.459	video	74	
187.462	video	57	
187.472	video	250	
187.475	video	42	
187.478	video	40	
187.485	gaming	85	
187.546	gaming	105	
187.557	voip	15	
187.578	video	58	
187.586	video	45	
187.588	video	42	
187.598	video	60	
187.601	video	47	
187.606	video	123	
187.611	video	116	
187.614	video	71	
187.618	video	51	
187.624	gaming	117	
187.626	video	91	
187.638	video	51	
187.651	video	41	
187.664	video	162	
187.676	video	60	
187.678	gaming	118	
187.688	video	53	
187.694	video	250	
187.697	video	250	
187.702	video	85	
187.705	video	40	
187.711	video	250	
187.717	voip	15	
187.732	gaming	102	
187.783	gaming	148	
187.81	video	55	
187.813	video	114	
187.826	video	250	
187.837	video	104	
187.84	video	61	
187.841	gaming	101	
187.852	video	62	
187.865	video	117	
187.877	video	40	
187.878	voip	15	
187.883	video	86	
187.89	gaming	114	
187.895	video	64	
187.901	video	135	
187.907	video	250	
187.911	video	80	
187.917	video	73	
187.922	video	58	
187.927	video	214	
187.929	video	91	
187.931	video	50	
187.935	video	117	
187.945	video	230	
187.956	gaming	176	
188.01	gaming	77	
188.037	voip	15	
188.044	video	52	
188.05	video	70	
188.059	video	46	
188.062	video	81	
188.068	video	64	
188.072	video	250	
188.083	video	53	
188.087	video	120	
188.09	video	42	
188.093	video	44	
188.097	gaming	158	
188.1	video	250	
188.106	video	103	
188.118	video	62	
188.126	video	69	
188.133	video	49	
188.137	video	40	
188.146	gaming	150	
188.15	video	140	
188.152	video	70	
188.157	video	250	
188.158	video	44	
188.197	voip	15	
188.213	gaming	140	
188.258	video	49	
188.261	video	45	
188.264	gaming	125	
188.273	video	68	
188.278	video	250	
188.282	video	52	
188.288	video	79	
188.301	video	44	
188.312	gaming	101	
188.313	video	52	
188.318	video	50	
188.321	video	75	
188.324	video	69	
188.327	video	46	
188.338	video	117	
188.34	video	44	
188.345	video	169	
188.356	video	49	
188.357	voip	15	
188.36	gaming	188	
188.362	video	132	
188.367	video	97	
188.371	video	250	
188.374	video	120	
188.413	gaming	109	
188.473	video	49	
188.479	video	63	
188.481	gaming	144	
188.482	video	40	
188.487	video	250	
188.49	video	142	
188.495	video	54	
188.504	video	52	
188.509	video	250	
188.51	video	50	
188.513	video	79	
188.517	voip	15	
188.523	video	59	
188.525	video	68	
188.53	video	250	
188.535	video	158	
188.538	video	80	
188.541	video	115	
188.544	gaming	189	
188.545	video	103	
188.554	video	92	
188.562	video	134	
188.571	video	53	
188.597	gaming	69	
188.662	gaming	193	
188.671	video	109	
188.677	video	43	
188.677	voip	15	
188.685	video	83	
188.694	video	131	
188.698	video	42	
188.71	video	44	
188.714	gaming	114	
188.723	video	84	
188.736	video	130	
188.748	video	45	
188.751	video	54	
188.754	video	46	
188.759	video	59	
188.764	video	128	
188.766	video	40	
188.773	video	250	
188.774	gaming	122	
188.775	video	45	
188.778	video	46	
188.785	video	52	
188.798	video	60	
188.802	video	235	
188.828	gaming	164	
188.837	voip	15	
188.88	gaming	197	
188.901	video	108	
188.911	video	91	
188.914	video	74	
188.92	video	119	
188.93	video	82	
188.933	video	41	
188.938	video	101	
188.942	gaming	116	
188.952	video	250	
188.954	video	179	
188.957	video	70	
188.969	video	43	
188.979	video	43	
188.983	video	48	
188.987	video	57	
188.99	video	72	
188.997	voip	15	
189	gaming	83	
189.003	video	153	
189.015	video	44	
189.027	video	48	
189.033	video	44	
189.036	video	60	
189.065	gaming	119	
189.111	gaming	90	
189.136	video	40	
189.148	video	55	
189.151	video	77	
189.154	video	45	
189.157	voip	15	
189.158	video	74	
189.161	video	44	
189.164	video	106	
189.166	gaming	151	
189.171	video	45	
189.175	video	92	
189.184	video	47	
189.195	video	250	
189.206	video	68	
189.212	video	58	
189.219	video	140	
189.221	video	69	
189.224	video	130	
189.23	video	52	
189.233	gaming	178	
189.234	video	51	
189.246	video	63	
189.259	video	151	
189.288	gaming	153	
189.317	voip	15	
189.353	gaming	112	
189.358	video	44	
189.361	video	49	
189.364	video	55	
189.369	video	250	
189.371	video	42	
189.375	video	93	
189.378	video	130	
189.381	video	58	
189.394	video	124	
189.4	gaming	71	
189.401	video	71	
189.405	video	62	
189.411	video	40	
189.414	video	47	
189.419	video	250	
189.42	video	43	
189.424	video	250	
189.433	video	66	
189.436	video	51	
189.445	video	138	
189.45	gaming	242	
189.457	video	98	
189.477	voip	15	
189.508	gaming	117	
189.558	video	150	
189.561	video	49	
189.564	video	83	
189.573	gaming	206	
189.574	video	52	
189.582	video	209	
189.585	video	250	
189.592	video	250	
189.594	video	85	
189.598	video	60	
189.602	video	86	
189.604	video	80	
189.609	video	129	
189.612	video	150	
189.614	video	127	
189.618	video	72	
189.631	video	205	
189.636	video	99	
189.637	voip	15	
189.64	gaming	139	
189.641	video	49	
189.646	video	114	
189.649	video	48	
189.709	gaming	112	
189.75	video	250	
189.752	video	90	
189.757	video	145	
189.762	video	142	
189.764	video	42	
189.766	gaming	186	
189.778	video	250	
189.779	video	43	
189.787	video	40	
189.797	voip	15	
189.8	video	189	
189.804	video	81	
189.81	video	86	
189.818	video	114	
189.82	video	80	
189.823	video	45	
189.829	video	250	
189.83	video	89	
189.832	gaming	127	
189.836	video	74	
189.843	video	208	
189.847	video	250	
189.851	video	229	
189.886	gaming	142	
189.943	gaming	151	
189.95	video	124	
189.954	video	65	
189.957	video	79	
189.958	voip	15	
189.967	video	71	
189.969	video	63	
189.974	video	127	
189.977	video	41	
189.989	video	42	
189.995	video	81	
190.005	gaming	150	
190.009	video	250	
190.011	video	54	
190.017	video	250	
190.022	video	75	
190.035	video	241	
190.047	video	183	
190.05	video	79	
190.053	video	55	
190.056	gaming	93	
190.057	video	87	
190.06	video	51	
190.065	video	42	
190.115	gaming	169	
190.117	voip	15	
190.165	video	61	
190.168	video	183	
190.17	gaming	127	
190.18	video	69	
190.183	video	55	
190.187	video	128	
190.199	video	48	
190.211	video	89	
190.217	video	54	
190.221	video	40	
190.228	gaming	172	
190.229	video	77	
190.232	video	47	
